1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 683/1,6588421,890000,332.5,2677.0,Dammam,1438/11/22,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 683/2,6604831,920000,320.0,2875.0,Dammam,1438/11/28,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 762,6586335,330000,500.0,660.0,Dammam,1438/11/22,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 762,6602007,365000,500.0,730.0,Dammam,1438/11/25,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 801/1,6539946,883046,250.98,3518.0,Dammam,1438/11/03,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 818,6557928,320000,525.0,610.0,Dammam,1438/11/10,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 82,6583250,750000,500.0,1500.0,Dammam,1438/11/18,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 840/2,6581163,900000,286.76,3139.0,Dammam,1438/11/18,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 859/1,6539016,690000,264.26,2611.0,Dammam,1438/11/03,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 996,6529964,350000,500.0,700.0,Dammam,1438/11/01,ضاحية الملك فهد,غرب الدمام
1438,10,طيبة,Commercial,Land,مخطط/211/ 1,قطعة 15/أ,6541031,3000000,560.0,5357.0,Dammam,1438/11/03,طيبة,غرب الدمام
1438,10,طيبة,Commercial,Land,مخطط/211/ 1,قطعة 169/د,6605413,848154,738.15,1149.0,Dammam,1438/11/28,طيبة,غرب الدمام
1438,10,طيبة,Commercial,Land,مخطط/243/ 1,قطعة 160,6602444,1740000,500.0,3480.0,Dammam,1438/11/25,طيبة,غرب الدمام
1438,10,طيبة,Commercial,Land,مخطط/248/ 1,قطعة 166/ج,6537384,4050000,810.0,5000.0,Dammam,1438/11/02,طيبة,غرب الدمام
1438,10,طيبة,Commercial,Land,مخطط/708/ 1,قطعة 202/ب,6537396,1000000,1060.0,943.0,Dammam,1438/11/21,طيبة,غرب الدمام
1438,10,طيبة,Commercial,Land,مخطط/708/ 1,قطعة 202/ب,6593045,1450000,1060.0,1368.0,Dammam,1438/11/23,طيبة,غرب الدمام
1438,10,عبدالله فؤاد,Commercial,Land,مخطط/218/ 1,قطعة 25,6550764,2425000,579.9,4182.0,Dammam,1438/11/08,عبدالله فؤاد,شرق الدمام
1438,10,غرناطة,Commercial,Land,مخطط/75/ 1,قطعة 33/و,6613927,750000,433.5,1730.0,Dammam,1438/11/30,غرناطة,وسط الدمام
1438,10,غرناطة,Commercial,Land,مخطط/75/ 1,قطعة 35/و,6613868,750000,425.0,1765.0,Dammam,1438/11/30,غرناطة,وسط الدمام
1438,10,ميناء الملك عبدالعزيز,Commercial,Land,مخطط/239/ 1,عدد العقارات 10-أول…,6613348,8000000,7543.33,1061.0,Dammam,1438/11/30,ميناء الملك عبد العزيز,شرق الدمام
1438,10,أخرى,Residential,Land,مخطط/أخرى,قطعة 134,6579358,400000,300.0,1333.0,Dammam,1438/11/17,nan,nan
1438,10,أخرى,Residential,Land,مخطط/أخرى,قطعة 274,6585433,1650000,683.7,2413.0,Dammam,1438/11/21,nan,nan
1438,10,أخرى,Residential,Land,مخطط/أخرى,قطعة 85/ج,6538272,600000,440.99,1361.0,Dammam,1438/11/02,nan,nan
1438,10,أخرى,Residential,Land,مخطط/أخرى,قطعة 88,6555828,200000,1482.75,135.0,Dammam,1438/11/09,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الاول,قطعة 187,6571197,375000,750.0,500.0,Dammam,1438/11/15,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الثالث,قطعة 93,6538277,1850000,947.75,1952.0,Dammam,1438/11/02,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الثانى,قطعة 279/4/2,6542226,1541438,360.0,4282.0,Dammam,1438/11/03,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الثانى,قطعة 279/6/1,6557156,1500000,360.0,4167.0,Dammam,1438/11/09,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الثانى,قطعة 467,6568142,1150000,900.0,1278.0,Dammam,1438/11/14,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 106/1,6575844,1550000,450.0,3444.0,Dammam,1438/11/16,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 159/1,6544963,1415331,600.0,2359.0,Dammam,1438/11/04,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 173/1/1,6568103,1300000,315.0,4127.0,Dammam,1438/11/14,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 181/1/1,6587251,1300000,315.0,4127.0,Dammam,1438/11/21,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 190/1,6537833,1655129,450.0,3678.0,Dammam,1438/11/02,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 194/2,6595736,1300000,444.5,2925.0,Dammam,1438/11/23,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 194/2,6608825,1770000,464.0,3815.0,Dammam,1438/11/29,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 206/2/1,6537908,1635547,435.0,3760.0,Dammam,1438/11/02,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 207/2/2,6537875,1635547,435.0,3760.0,Dammam,1438/11/02,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 54/2,6601708,2680000,525.0,5105.0,Dammam,1438/11/25,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 71,6590169,1318224,1098.52,1200.0,Dammam,1438/11/22,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 72,6591072,1311000,1092.5,1200.0,Dammam,1438/11/22,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 73,6595172,1050000,877.5,1197.0,Dammam,1438/11/23,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 74,6590103,1053000,877.5,1200.0,Dammam,1438/11/22,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 75,6591066,1053000,877.5,1200.0,Dammam,1438/11/22,nan,nan
1438,10,أخرى,Residential,Land,مخطط/الحى الرابع,قطعة 76,6602916,1053000,877.5,1200.0,Dammam,1438/11/25,nan,nan
1438,10,احد,Residential,Land,مخطط/71/ 1,قطعة 1086/ج,6530911,800000,405.5,1973.0,Dammam,1438/11/01,أحد,غرب الدمام
1438,10,احد,Residential,Land,مخطط/71/ 1,قطعة 18/ب,6600251,900000,915.0,984.0,Dammam,1438/11/25,أحد,غرب الدمام
1438,10,احد,Residential,Land,مخطط/71/ 1,قطعة 654/ب,6604932,1800000,625.0,2880.0,Dammam,1438/11/29,أحد,غرب الدمام
1438,10,احد,Residential,Land,مخطط/71/ 1,قطعة 738/د,6575667,702430,750.0,937.0,Dammam,1438/11/16,أحد,غرب الدمام
1438,10,الاتصالات,Residential,Land,مخطط/78/ 1,قطعة 126/ج,6529361,700000,425.0,1647.0,Dammam,1438/11/01,الأتصالات,شرق الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 118,6553313,1025000,600.0,1708.0,Dammam,1438/11/08,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 145,6581370,400000,600.0,667.0,Dammam,1438/11/18,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 188,6534395,350000,600.0,583.0,Dammam,1438/11/01,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 201,6609351,440000,600.0,733.0,Dammam,1438/11/29,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 300/1,6554237,225000,375.0,600.0,Dammam,1438/11/09,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 338,6575549,390000,600.0,650.0,Dammam,1438/11/16,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 343,6600190,428154,713.52,600.0,Dammam,1438/11/25,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 360,6557096,800000,750.0,1067.0,Dammam,1438/11/09,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 392,6534478,1100000,600.0,1833.0,Dammam,1438/11/01,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 407,6553717,1030000,600.0,1717.0,Dammam,1438/11/08,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 425,6555459,770000,888.45,867.0,Dammam,1438/11/09,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 433/2,6542243,1195300,301.05,3970.0,Dammam,1438/11/03,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 435,6613493,1060000,600.0,1767.0,Dammam,1438/11/30,الأمانة,غرب الدمام
1438,10,الامانة,Residential,Land,مخطط/704/ 1,قطعة 439,6575456,440000,600.0,733.0,Dammam,1438/11/16,الأمانة,غرب الدمام
